,company_name,adv_topic_0,adv_topic_1,adv_topic_2,adv_topic_3,adv_topic_4,adv_topic_5,dadv_topic_0,dadv_topic_1,dadv_topic_2,dadv_topic_3,dadv_topic_4,dadv_topic_5,dadv_topic_6,average_salary,total_sale,turn_over_rate
1583,원봉,0.0,0.6057443022727966,0.0,0.0,0.0757846310734748,0.3122561872005462,0.2705875933170318,0.0,0.0,0.0274912994354963,0.2540761530399322,0.0,0.4472702145576477,4157,1361.0,0.22
1584,창성,0.3656759858131408,0.1558456420898437,0.0867402628064155,0.0,0.2619273662567138,0.1278305500745773,0.160594642162323,0.2599010169506073,0.0704630836844444,0.0,0.5058978796005249,0.0,0.0,4323,21.2,0.38
1585,조광아이엘아이,0.0,0.8052489757537842,0.0,0.1032404825091362,0.0,0.0907771065831184,0.2992404401302337,0.0,0.1198243796825409,0.1306833922863006,0.2444497197866439,0.0,0.2036157101392746,4274,314.6,0.44
1586,화천기계,0.0,0.7689088582992554,0.2258859723806381,0.0,0.0,0.0,0.4524803459644317,0.0,0.0,0.0767261609435081,0.4635778069496155,0.0,0.0,7025,1759.1,0.21
1587,미팩토리,0.0,0.0,0.0,0.0,0.0,0.9648922681808472,0.0,0.0,0.3292690515518188,0.0,0.6496471166610718,0.0,0.0,4172,268.5,0.45
1588,비케이브,0.0,0.0,0.4817846715450287,0.0,0.0,0.5109362006187439,0.0,0.0,0.3882330954074859,0.0,0.2472102493047714,0.0,0.3582418859004974,3865,1595.2,0.77
1589,일진베어링,0.0,0.4698064029216766,0.0,0.0,0.1914411336183548,0.3219360411167145,0.9641270637512208,0.0,0.0,0.0,0.0,0.0,0.0,6032,2693.2,0.07
1590,최신물산,0.0,0.0,0.0,0.1132177039980888,0.0,0.8714591860771179,0.0,0.0,0.0,0.0256716310977935,0.7621148824691772,0.0,0.2024837732315063,5090,1713.7,0.19
1591,블리스팩,0.1990590691566467,0.284817099571228,0.0651136711239814,0.0,0.302283376455307,0.1478404849767685,0.2026355862617492,0.0,0.0,0.0,0.2922036647796631,0.0,0.5002730488777161,4318,136.7,1.27
1592,슈페리어,0.0,0.0,0.0,0.0,0.0,0.9908598065376282,0.0207293108105659,0.0,0.0,0.0,0.2202848494052887,0.0,0.7559663653373718,4661,679.8,0.52
1593,테크엘,0.0,0.5382465720176697,0.0,0.0,0.4507173299789428,0.0,0.6087785363197327,0.0,0.0,0.1798676252365112,0.205182135105133,0.0,0.0,4207,419.8,0.42
1594,모토닉,0.0,0.5212739109992981,0.2642632722854614,0.0,0.2080625891685485,0.0,0.9804599285125732,0.0,0.0,0.0,0.0,0.0,0.0151931932196021,5983,1960.8,0.24
1595,인켈,0.0,0.950426995754242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655739068984984,0.0,0.0,4140,1387.4,0.75
1596,재영솔루텍,0.0,0.6264485120773315,0.2525196969509125,0.0,0.0,0.113598883152008,0.9429779648780824,0.0,0.0,0.0,0.0,0.0,0.0489605963230133,5202,952.1,0.14
1597,파카코리아,0.0,0.0623904131352901,0.0,0.8379274010658264,0.0957634449005127,0.0,0.2719835937023163,0.0,0.0395785793662071,0.0372988358139991,0.4592710435390472,0.1906201392412185,0.0,5668,2194.6,0.28
1598,시드물,0.0,0.1529900729656219,0.0,0.0,0.2257829010486602,0.6146610379219055,0.0,0.0,0.021911647170782,0.0,0.1977702677249908,0.0914817452430725,0.6844410300254822,3269,419.9,0.31
1599,이랜텍,0.0,0.8481362462043762,0.0,0.1115149557590484,0.0,0.0384831428527832,0.5115368962287903,0.0645511150360107,0.0328256785869598,0.0,0.1248509362339973,0.0,0.2602114379405975,2447,2773.2,0.13
1600,코다코,0.0,0.7445122003555298,0.0,0.0,0.2503880560398102,0.0,0.2936028242111206,0.0583269819617271,0.0,0.110492043197155,0.1704040020704269,0.0,0.3658817410469055,5873,2063.1,0.21
1601,대동도어,0.0,0.918157696723938,0.0,0.0,0.0,0.0782791376113891,0.3147855103015899,0.0,0.0,0.0,0.5635054707527161,0.1183081641793251,0.0,6032,2509.8,0.14
1602,비츠로시스,0.0,0.0,0.0,0.0,0.0,0.9766494035720824,0.0,0.0,0.0,0.4959780573844909,0.4856327772140503,0.0,0.0,3138,295.1,0.4
1603,삼표,0.2513958215713501,0.3052749931812286,0.1493799984455108,0.2913942337036133,0.0,0.0,0.4300067126750946,0.0,0.0,0.0,0.5581225752830505,0.0,0.0,2967,2456.3,1.35
1604,씨제이포디플렉스,0.2756898701190948,0.0,0.1292824447154998,0.546168327331543,0.0453835129737854,0.0,0.0,0.0,0.4067209362983703,0.0,0.5867092609405518,0.0,0.0,5428,373.4,0.26
1605,케이디파워,0.2533175647258758,0.0164519473910331,0.0595804005861282,0.0788736194372177,0.5903468728065491,0.0,0.5371313095092773,0.0,0.0,0.1673495173454284,0.2905294299125671,0.0,0.0,4149,444.8,0.49
1606,파워로직스,0.0325870402157306,0.4979870319366455,0.1311067044734954,0.0,0.1025147512555122,0.2350201308727264,0.2415518909692764,0.0,0.0,0.0,0.749754011631012,0.0,0.0,4838,7665.3,0.16
1607,텔레칩스,0.0,0.234511986374855,0.0,0.5164481401443481,0.0,0.2474100440740585,0.0130909141153097,0.0,0.3108030259609222,0.4411050677299499,0.2274093776941299,0.0,0.0,7677,1364.2,0.15
1608,블랙야크,0.0,0.0,0.2020511329174041,0.2276514321565628,0.0,0.5637356638908386,0.0,0.0,0.0409417711198329,0.0899706184864044,0.6159805059432983,0.0,0.2472870051860809,4302,3348.2,0.28
1609,삼목에스폼,0.0,0.6105384230613708,0.0,0.0,0.3792471289634704,0.0,0.4700605869293213,0.0,0.0,0.0,0.0,0.0,0.5212937593460083,5623,2049.1,0.07
1610,유니온커뮤니티,0.0,0.0394018217921257,0.0959381386637687,0.0,0.0,0.8627524375915527,0.0,0.0,0.0,0.0,0.7512562870979309,0.0,0.2401890605688095,5412,390.2,0.15
1611,크나우프석고보드,0.0,0.5520445108413696,0.3396467566490173,0.1067330539226532,0.0,0.0,0.5597119331359863,0.2147121876478195,0.0855126157402992,0.0,0.1071800291538238,0.025362841784954,0.0,6032,2310.5,0.13
1612,스맥,0.0,0.8853797316551208,0.0,0.0,0.1092737093567848,0.0,0.1823198348283767,0.0,0.0509771108627319,0.0,0.2054501175880432,0.0,0.5593403577804565,5019,1265.7,0.23
1613,오알켐,0.0,0.5999522805213928,0.0,0.0,0.111162893474102,0.2826108038425445,0.1824945956468582,0.0535958930850029,0.1885306239128112,0.0,0.2057646960020065,0.0,0.3691044747829437,5231,641.6,0.18
1614,유진로봇,0.0601890236139297,0.162740558385849,0.0540289506316185,0.1663695573806762,0.0,0.5561357140541077,0.0,0.0,0.488955557346344,0.049042422324419,0.4308277666568756,0.0,0.0301493909209966,5920,276.5,0.3
1615,센서텍,0.1104002147912979,0.1859883964061737,0.0,0.1689454317092895,0.0533470399677753,0.4809306859970093,0.0,0.0,0.1241893544793129,0.0134002976119518,0.5672423243522644,0.0,0.2945369184017181,4634,440.7,0.59
1616,아트라스비엑스,0.0,0.9688517451286316,0.0,0.0,0.0,0.0,0.0,0.2058658599853515,0.0,0.0,0.7629557251930237,0.0,0.0,6944,6.3,0.32
1617,엘시시,0.0,0.8946831822395325,0.0665579140186309,0.0,0.0354565642774105,0.0,0.1614938825368881,0.0,0.0,0.0,0.0,0.0,0.8357371091842651,3436,18.8,0.45
1618,우주일렉트로닉스,0.0,0.781714141368866,0.0,0.04862542450428,0.0,0.1669318974018097,0.4494698643684387,0.0,0.0,0.1063532680273056,0.3032823801040649,0.0,0.1373665034770965,5738,2012.5,0.18
1619,SNT모티브,0.1400030106306076,0.854051411151886,0.0,0.0,0.0,0.0,0.1512277275323867,0.3724405467510223,0.0,0.2546704113483429,0.0,0.0,0.2189192920923233,6032,8995.4,0.08
1620,유니트아이엔씨,0.0,0.0,0.3474659919738769,0.0,0.3663507103919983,0.2741933763027191,0.0,0.0,0.0,0.0,0.0163143053650856,0.0,0.9765095114707948,5071,1521.0,0.24
1621,케이엘에이텐코코리아,0.0986399427056312,0.0938147753477096,0.0,0.8061673641204834,0.0,0.0,0.0339366048574447,0.4669145941734314,0.4094330370426178,0.0104119135066866,0.0193850491195917,0.0595472268760204,0.0,6032,2030.3,0.1
1622,나무가,0.0,0.3449632525444031,0.2468738704919815,0.2133813798427581,0.1919264644384384,0.0,0.0904270187020301,0.0,0.2050427198410034,0.2771546244621277,0.1477418541908264,0.0,0.2784948050975799,8377,3493.4,0.21
1623,메디아나,0.0738255381584167,0.2079055309295654,0.0,0.0,0.7106139063835144,0.0,0.1801510006189346,0.0,0.0,0.1827157288789749,0.0,0.0845218896865844,0.5491955876350403,4302,565.8,0.38
1624,바이와이제이,0.0,0.0,0.4790779948234558,0.0,0.0,0.5157918930053711,0.0,0.0,0.0909100025892257,0.0,0.5313386917114258,0.0,0.3743153810501098,4144,404.1,0.27
1625,선익시스템,0.0541952140629291,0.562444269657135,0.0,0.3730868101119995,0.0,0.0,0.3024914264678955,0.0,0.0,0.1016683578491211,0.5929418802261353,0.0,0.0,6260,449.3,0.08
1626,싸이맥스,0.1128076240420341,0.5250961184501648,0.0,0.3583137989044189,0.0,0.0,0.1753949970006942,0.0,0.40296071767807,0.0,0.4191486835479736,0.0,0.0,5964,2235.3,0.2
1627,삼성공조,0.0,0.8145029544830322,0.0,0.0,0.0907692164182663,0.0906913578510284,0.3108573853969574,0.0,0.0,0.0,0.0,0.0,0.6851570010185242,4914,694.5,0.19
1628,유아이엘,0.0,0.73100346326828,0.0,0.0,0.0,0.2587860822677612,0.2811629474163055,0.0,0.0,0.3461258709430694,0.119268037378788,0.0,0.2485508620738983,5015,496.5,0.31
1629,인테그리스코리아,0.029212487861514,0.1717511862516403,0.0,0.366346150636673,0.4319569766521454,0.0,0.3661288321018219,0.1950490772724151,0.1269976496696472,0.1848135888576507,0.0238376762717962,0.0,0.0987062379717826,5677,2276.3,0.25
1630,프라코,0.2146438509225845,0.4405599236488342,0.1278803497552871,0.0,0.2148249894380569,0.0,0.5236265659332275,0.0449848212301731,0.0460530258715152,0.0,0.3522812724113464,0.0,0.0320812538266181,5039,104.4,0.12
1631,경창산업,0.1334601938724517,0.6438356637954712,0.0,0.0,0.2209745049476623,0.0,0.5853047370910645,0.3665851950645447,0.0,0.0261599067598581,0.0,0.0,0.0209581609815359,6174,4945.1,0.13
1632,에스엠알오토모티브모듈코리아,0.0,0.8918378949165344,0.088920809328556,0.0,0.0147622898221015,0.0,0.2547931373119354,0.2235588431358337,0.0,0.0,0.5183879137039185,0.0,0.0,6032,2843.2,0.19
1633,엘티소재,0.0,0.5551588535308838,0.4414553642272949,0.0,0.0,0.0,0.4417822659015655,0.0,0.0,0.4488177299499511,0.0,0.0,0.1071231663227081,5976,2448.4,0.16
1634,뉴옵틱스,0.014304120093584,0.9748300313949584,0.0,0.0,0.0,0.0,0.5108473300933838,0.0281620249152183,0.0,0.4514259696006775,0.0,0.0,0.0,5477,3308.8,0.34
1635,에이팩트,0.0,0.696489691734314,0.0,0.0,0.2230114489793777,0.0793033316731453,0.4669293463230133,0.0434587299823761,0.0,0.1892122775316238,0.0,0.0,0.2997704148292541,2325,472.2,0.35
1636,세양물산,0.0,0.0,0.0889226496219635,0.0,0.0,0.8961057066917419,0.0,0.0,0.0,0.0,0.3125499486923218,0.0,0.6783677935600281,3528,78.9,0.8200000000000001
1637,신티에스,0.1846278756856918,0.1606021672487259,0.0437227450311183,0.2439869195222854,0.0611580424010753,0.3059022724628448,0.1637228578329086,0.0,0.3764408826828003,0.0,0.2847952246665954,0.0,0.1711721867322921,5050,1263.6,0.46
1638,멜파스,0.0,0.2611291408538818,0.0620651021599769,0.0,0.2728390991687774,0.3899086117744446,0.0,0.0,0.6581500172615051,0.0,0.3262671828269958,0.0,0.0,6319,240.0,0.99
1639,디에이테크놀로지,0.0,0.7244436740875244,0.0,0.0444903001189231,0.1308611631393432,0.0991165488958358,0.254809707403183,0.0,0.0747155025601387,0.4359093010425567,0.1708711385726928,0.0,0.062943197786808,4516,8.4,0.5
1640,삼화,0.0,0.6212373375892639,0.0,0.0,0.3732420802116394,0.0,0.4779276251792907,0.0,0.0255635492503643,0.0,0.0,0.0,0.4933734834194183,3958,12.8,0.33
1641,에이치앤이루자,0.0,0.8455716371536255,0.0,0.1519905477762222,0.0,0.0,0.3093763887882232,0.0,0.0213805250823497,0.1948849707841873,0.42889004945755,0.0,0.0412287861108779,5890,1714.2,0.17
1642,와이즈산전,0.0,0.9903160929679872,0.0,0.0,0.0,0.0,0.4928622543811798,0.0,0.0,0.0,0.414667546749115,0.0778286904096603,0.0,3979,410.3,0.49
1643,인피니언테크놀로지스파워세미텍,0.0,0.1061853319406509,0.0,0.5536877512931824,0.3376760482788086,0.0,0.3337576389312744,0.3344594836235046,0.0966314822435379,0.0773162916302681,0.0,0.0,0.1567838788032531,5469,818.7,0.25
1644,조이슨세이프티시스템스코리아,0.1074752956628799,0.8381677269935608,0.0,0.0,0.0508691519498825,0.0,0.2159609198570251,0.1400694847106933,0.2272360622882843,0.0,0.4143804013729095,0.0,0.0,5713,1504.8,0.25
1645,후지테크코리아,0.0,0.5032127499580383,0.2375029921531677,0.0,0.2557510733604431,0.0,0.5008137226104736,0.0,0.0,0.0,0.4036435484886169,0.0,0.0935767367482185,5166,472.3,0.17
1646,체리부로,0.0,0.1947669833898544,0.0,0.0,0.7997961640357971,0.0,0.4065628349781036,0.0,0.0,0.0,0.342257410287857,0.0,0.2483653873205185,4791,3660.0,0.37
1647,큐아이엠,0.0636710152029991,0.0497700124979019,0.0226296167820692,0.0,0.6217780709266663,0.2413530498743057,0.0,0.0,0.0,0.3164705038070678,0.0473127551376819,0.0,0.6335986852645874,4165,114.4,0.33
1648,애경화학,0.0129341715946793,0.0129430824890732,0.0129059376195073,0.0130183165892958,0.9352651834487916,0.0129333324730396,0.6144017577171326,0.1984940767288208,0.0,0.0,0.0,0.0,0.172000378370285,2953,1956.3,1.11
1649,코오롱글로텍,0.1327432096004486,0.3314352631568908,0.4344215393066406,0.0316209122538566,0.0449360385537147,0.0248430576175451,0.6181608438491821,0.0,0.0,0.0,0.3791613280773163,0.0,0.0,6647,5735.1,0.24
1650,삼익악기,0.0,0.2051580250263214,0.2914458811283111,0.0,0.171400785446167,0.3310163617134094,0.0,0.0,0.0,0.0,0.6166283488273621,0.0,0.3797336518764496,6420,1515.5,0.51
1651,오이솔루션,0.0,0.5714024305343628,0.0,0.0,0.2851837575435638,0.1418631672859192,0.6338562369346619,0.0,0.0172202382236719,0.2353875637054443,0.0268023423850536,0.0,0.0856526345014572,4200,986.8,0.31
1652,피제이전자,0.0,0.6906503438949585,0.0,0.0,0.3060113787651062,0.0,0.460017591714859,0.1658136397600174,0.0,0.0,0.0,0.0,0.372323602437973,3650,1199.0,0.34
1653,한국화이바,0.1277403682470321,0.4737327098846435,0.0,0.0,0.3964650630950928,0.0,0.6041099429130554,0.0,0.0,0.3886776268482208,0.0,0.0,0.0,5241,1926.0,0.12
1654,대한제강,0.0162458382546901,0.6689799427986145,0.0,0.3113822042942047,0.0,0.0,0.8089756965637207,0.0733633637428283,0.0477985888719558,0.0,0.0483808927237987,0.0,0.0196416061371564,10596,1100.0,0.06
1655,정우비나,0.0,0.1797955930233001,0.0,0.1666053980588913,0.1372469365596771,0.5117312669754028,0.0,0.0,0.0,0.0,0.2460956275463104,0.0,0.749152421951294,5153,999.0,0.32
1656,화인폰,0.2676342725753784,0.0,0.0,0.0,0.6817178130149841,0.0451563335955143,0.0,0.089671291410923,0.0,0.0,0.2960808873176574,0.0166441518813371,0.5945060849189758,3605,73.1,0.41
1657,스와니코코,0.0139903184026479,0.0140080889686942,0.9297706484794616,0.0140802236273884,0.0140955029055476,0.014055180363357,0.0,0.0,0.0,0.0,0.0,0.0,0.9608567357063292,4723,79.8,0.49
1658,에스제이듀코,0.3142559826374054,0.0,0.0,0.1464659869670868,0.3315537869930267,0.2031715810298919,0.0645825117826461,0.0,0.0,0.0,0.2501912415027618,0.0,0.6804819703102112,4539,1222.8,0.24
1659,제이시스메디칼,0.0264962278306484,0.1526618599891662,0.0,0.630238950252533,0.0278834383934736,0.1544462889432907,0.021193291991949,0.0,0.4015114307403564,0.0,0.3583405315876007,0.0,0.2143099308013916,4510,465.0,1.21
1660,제이티,0.0,0.889107882976532,0.0,0.0,0.0888125225901603,0.0197944566607475,0.3806849122047424,0.0,0.0,0.1249172315001487,0.0596889443695545,0.0,0.4247700273990631,2205,4.5,0.66
1661,니덱모빌리티코리아,0.1895392090082168,0.7004234790802002,0.0,0.0,0.0,0.108048215508461,0.3617730736732483,0.0,0.0431311652064323,0.0,0.3607275784015655,0.0188688226044178,0.2146107703447342,5888,1550.0,0.2
1662,인텍플러스,0.0,0.6838157773017883,0.0534954741597175,0.0,0.0,0.2610311508178711,0.118854708969593,0.1245290040969848,0.208228200674057,0.1956112831830978,0.2566007971763611,0.014085997827351,0.0820900127291679,6131,1196.6,0.11
1663,코코도르,0.1825307011604309,0.2198957949876785,0.0,0.0603270605206489,0.0,0.5366236567497253,0.0,0.0,0.4252289235591888,0.0162735059857368,0.2902093529701233,0.0,0.2640049159526825,3575,424.5,0.56
1664,파크시스템스,0.1647932529449463,0.1166816800832748,0.0266351457685232,0.2797477543354034,0.2590206563472748,0.153121531009674,0.0513352379202842,0.0,0.0,0.085605077445507,0.4466261565685272,0.0,0.4145152568817138,5429,763.0,0.15
1665,슈프리마에이치큐,0.6832300424575806,0.0,0.0,0.0,0.0,0.2950507700443268,0.0,0.0,0.5868836641311646,0.2524316310882568,0.1500587612390518,0.0,0.0,6121,164.0,0.21
1666,에뛰드,0.014009260572493,0.0140106324106454,0.0140113830566406,0.0140723651275038,0.014040432870388,0.9298558831214904,0.0143647557124495,0.0143490945920348,0.9138763546943665,0.014348610304296,0.0143727920949459,0.0143515206873416,0.0143369240686297,6032,1799.6,0.31
1667,테이팩스,0.0,0.6521515250205994,0.0,0.0,0.3450038433074951,0.0,0.5944677591323853,0.1509164422750473,0.0,0.0,0.0,0.0,0.2531136274337768,6239,1521.8,1.74
1668,고려은단,0.0,0.4219548404216766,0.4267653226852417,0.0,0.0,0.1404376477003097,0.4585952162742615,0.0,0.0,0.409061461687088,0.0,0.0,0.1285430639982223,4678,686.3,0.34
1669,대선주조,0.0,0.3383753597736358,0.0,0.0,0.6576090455055237,0.0,0.1021898388862609,0.3552116751670837,0.0,0.0,0.0,0.0,0.5397229790687561,4227,610.6,0.23
1670,에이치케이,0.0,0.7940077781677246,0.1987461745738983,0.0,0.0,0.0,0.2661957144737243,0.0,0.0,0.4091783463954925,0.3195927441120147,0.0,0.0,5683,601.4,0.16
1671,현대엘앤씨,0.1148743629455566,0.1370059996843338,0.7187177538871765,0.0,0.0279981438070535,0.0,0.4294888377189636,0.0350328721106052,0.0,0.1684177070856094,0.3160319626331329,0.0496854297816753,0.0,5624,8459.0,0.27
1672,엔브이에이치코리아,0.0,0.9206867814064026,0.0,0.0,0.0740898996591568,0.0,0.3279157280921936,0.0747303366661071,0.0,0.0,0.5936508178710938,0.0,0.0,6644,4232.5,0.13
1673,일지테크,0.0,0.8561068773269653,0.0,0.0,0.1403082013130188,0.0,0.5397090315818787,0.288774698972702,0.0,0.0,0.1659493744373321,0.0,0.0,5337,1723.8,0.14
1674,대봉엘에스,0.0,0.8868728280067444,0.0,0.0,0.1074453666806221,0.0,0.3269423544406891,0.0,0.1212421208620071,0.3609236180782318,0.0797772109508514,0.0,0.108989380300045,4180,651.4,0.26
1675,삼성발레오써멀시스템스,0.0,0.5097842812538147,0.0,0.0,0.4859068393707275,0.0,0.2704949080944061,0.0678177773952484,0.0,0.141222208738327,0.2964605093002319,0.0,0.2225630581378936,4362,789.8,0.59
1676,코웰전자,0.5086477994918823,0.0129533438012003,0.0129627427086234,0.0129531351849436,0.0129647571593523,0.4395181536674499,0.0143424803391098,0.0143303154036402,0.913909077644348,0.0143445385619997,0.0143707692623138,0.014348030090332,0.014354771003127,5852,232.8,0.14
1677,하이윈코퍼레이션,0.0993954688310623,0.044107761234045,0.0,0.0557177439332008,0.6822429299354553,0.1175373867154121,0.2784989178180694,0.0,0.0620090924203395,0.0,0.1903655380010604,0.0793271362781524,0.3891319334506988,4184,205.5,0.31
1678,국순당,0.0,0.42013019323349,0.3733143210411072,0.0826349034905433,0.1192382872104644,0.0,0.8075671792030334,0.0,0.0,0.0,0.1852582842111587,0.0,0.0,4839,617.4,0.17
1679,덕신하우징,0.0,0.8174993395805359,0.0,0.0,0.1088577806949615,0.0707371607422828,0.1314906626939773,0.0,0.0,0.0,0.0,0.0,0.865376889705658,5923,1491.2,0.3
1680,갑을오토텍,0.0129328155890107,0.9351881742477416,0.0129787707701325,0.0129934577271342,0.0129766818135976,0.0129300514236092,0.010257857851684,0.5878130197525024,0.0102349631488323,0.3609558641910553,0.0102537013590335,0.0102459797635674,0.010238654911518,5433,1.7,0.14
1681,성화물산,0.0,0.0,0.2409237027168274,0.0,0.2817241847515106,0.466591864824295,0.0,0.0,0.0,0.7017920613288879,0.0,0.0,0.2682986259460449,4888,492.3,0.23
1682,엘앤피코스메틱,0.0,0.0482894219458103,0.1493937671184539,0.1982665956020355,0.0,0.6028766632080078,0.0,0.0,0.0363449156284332,0.0,0.8184357285499573,0.0,0.1434205472469329,5172,1863.1,0.3
1683,엔프라니,0.3590603768825531,0.0,0.0141882868483662,0.2269404530525207,0.2575312256813049,0.1409085243940353,0.0,0.0,0.0713998675346374,0.4660137295722961,0.078234888613224,0.0,0.3797402083873749,4592,770.9,0.3
1684,이노바이오써지,0.0,0.3486035764217376,0.3693039715290069,0.1337838768959045,0.0686319395899772,0.0783691480755806,0.0415843538939952,0.0403131358325481,0.0,0.0,0.3126055896282196,0.0684602931141853,0.5361849069595337,4331,214.5,0.41
1685,케이씨이노베이션,0.0,0.3393738865852356,0.0539176389575004,0.2707988321781158,0.2636334896087646,0.0714660733938217,0.4258885681629181,0.28409144282341,0.0,0.0,0.2876081764698028,0.0,0.0,5166,762.2,0.29
1686,서원인텍,0.0,0.523726224899292,0.0,0.0,0.4407156705856323,0.0278947800397872,0.5558552742004395,0.0,0.0,0.0,0.4329310655593872,0.0,0.0,4132,1297.9,0.08
1687,애경케미칼,0.2992943823337555,0.3173767030239105,0.0,0.2821240723133087,0.100089393556118,0.0,0.3745268583297729,0.0,0.0493853539228439,0.0129820527508854,0.5502668619155884,0.0,0.012213697656989,6032,1100.0,0.15
1688,오텍캐리어냉장,0.0,0.2485871315002441,0.0,0.3057286143302917,0.0,0.4427976310253143,0.1522015184164047,0.0,0.0,0.0,0.4769847691059112,0.0736124515533447,0.2954297661781311,4827,2741.8,0.33
1689,엔유씨전자,0.2231401354074478,0.3061306476593017,0.0,0.0,0.0,0.4679067432880401,0.3977923393249511,0.0,0.0173583794385194,0.0301975365728139,0.0329620912671089,0.0277484003454446,0.4931778907775879,4421,410.6,0.2
1690,한국방송통신전파진흥원,0.9868327975273132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982321083545685,0.6941334009170532,0.0,6360,933.3,0.15
1691,마팔하이테코,0.0,0.9814476370811462,0.0,0.0,0.0158912129700183,0.0,0.3297423720359802,0.0,0.0,0.0,0.5632761716842651,0.0,0.0992540121078491,5174,660.1,0.25
